id,original_id,anomaly_score,is_anomaly
9036,9036,0.0609483,0
9037,9037,0.0226387,0
9038,9038,0.0225547,0
9039,9039,0.0400835,0
9040,9040,0.028845,0
9041,9041,0.0507092,0
9042,9042,0.0593057,0
9043,9043,0.0570448,0
9044,9044,0.0638977,0
9045,9045,0.0686667,0
9046,9046,0.0201086,0
9047,9047,0.0124295,0
9048,9048,0.0684958,0
9049,9049,0.0702931,0
9050,9050,0.0333699,0
9051,9051,0.0439321,0
9052,9052,0.0674165,0
9053,9053,0.0347012,0
9054,9054,0.0606697,0
9055,9055,-0.0380571,1
9056,9056,0.0716071,0
9057,9057,0.0722372,0
9058,9058,0.00278511,0
9059,9059,0.0494374,0
9060,9060,0.0271987,0
9061,9061,0.0273724,0
9062,9062,0.057867,0
9063,9063,0.0394018,0
9064,9064,0.045628,0
9065,9065,0.0246467,0
9066,9066,0.0607518,0
9067,9067,0.0529991,0
9068,9068,0.0392218,0
9069,9069,0.0508379,0
9070,9070,0.0623041,0
9071,9071,0.0449204,0
9072,9072,0.0037395,0
9073,9073,0.0652738,0
9074,9074,0.0725377,0
9075,9075,0.0682423,0
9076,9076,0.0629301,0
9077,9077,0.00634306,0
9078,9078,-0.00670636,1
9079,9079,0.0675529,0
9080,9080,0.0674165,0
9081,9081,0.00491178,0
9082,9082,0.0297018,0
9083,9083,0.0633622,0
9084,9084,0.0526104,0
9085,9085,0.0570863,0
9086,9086,0.0497958,0
9087,9087,0.0722372,0
9088,9088,0.0694409,0
9089,9089,0.0124284,0
9090,9090,0.0715689,0
9091,9091,0.0665289,0
9092,9092,0.0715689,0
9093,9093,0.0718303,0
9094,9094,0.0387914,0
9095,9095,0.036691,0
9096,9096,0.0459626,0
9097,9097,0.0712674,0
9098,9098,0.0262707,0
9099,9099,0.0333783,0
9100,9100,0.0517239,0
9101,9101,0.063741,0
9102,9102,0.0414127,0
9103,9103,-0.0525367,1
9104,9104,0.0267048,0
9105,9105,0.0513865,0
9106,9106,0.0716071,0
9107,9107,0.0200935,0
9108,9108,0.014159,0
9109,9109,0.0539197,0
9110,9110,0.0210709,0
9111,9111,0.0701727,0
9112,9112,0.0506029,0
9113,9113,0.0660506,0
9114,9114,0.0515888,0
9115,9115,0.0306736,0
9116,9116,-0.1203,1
9117,9117,0.049651,0
9118,9118,0.01087,0
9119,9119,0.0696871,0
9120,9120,0.063802,0
9121,9121,0.063276,0
9122,9122,0.0375886,0
9123,9123,0.0143067,0
9124,9124,0.0716752,0
9125,9125,-0.00199812,1
9126,9126,0.0179335,0
9127,9127,0.0660791,0
9128,9128,0.0221298,0
9129,9129,0.038883,0
9130,9130,-0.0126554,1
9131,9131,0.0434212,0
9132,9132,0.0386413,0
9133,9133,0.0410968,0
9134,9134,0.0661698,0
9135,9135,0.0607693,0
9136,9136,0.0673601,0
9137,9137,0.0719762,0
9138,9138,0.0637945,0
9139,9139,0.0694232,0
9140,9140,0.0708671,0
9141,9141,0.0556306,0
9142,9142,0.0674373,0
9143,9143,0.0648698,0
9144,9144,0.0420259,0
9145,9145,0.0721312,0
9146,9146,0.0439575,0
9147,9147,0.0419767,0
9148,9148,0.0291925,0
9149,9149,0.050648,0
9150,9150,0.0563574,0
9151,9151,0.0656514,0
9152,9152,0.0684233,0
9153,9153,0.060013,0
9154,9154,0.0719762,0
9155,9155,0.0657631,0
9156,9156,0.0726056,0
9157,9157,0.0696435,0
9158,9158,0.0375319,0
9159,9159,0.015947,0
9160,9160,0.0118889,0
9161,9161,0.0655635,0
9162,9162,0.0499346,0
9163,9163,0.0288861,0
9164,9164,0.059758,0
9165,9165,0.0631257,0
9166,9166,0.063576,0
9167,9167,0.0711076,0
9168,9168,0.0666181,0
9169,9169,0.0725377,0
9170,9170,0.0351242,0
9171,9171,0.0578746,0
9172,9172,0.0253689,0
9173,9173,0.0697959,0
9174,9174,0.069288,0
9175,9175,0.0673559,0
9176,9176,0.06692,0
9177,9177,0.0268945,0
9178,9178,0.0191257,0
9179,9179,0.0716071,0
9180,9180,0.0721693,0
9181,9181,0.039659,0
9182,9182,0.0624676,0
9183,9183,0.0367923,0
9184,9184,0.0704968,0
9185,9185,0.0602309,0
9186,9186,0.0663896,0
9187,9187,0.067502,0
9188,9188,0.0367923,0
9189,9189,0.0684383,0
9190,9190,0.0369604,0
9191,9191,0.0628445,0
9192,9192,0.0623849,0
9193,9193,0.0475189,0
9194,9194,0.0644401,0
9195,9195,0.0242577,0
9196,9196,0.0719762,0
9197,9197,0.0217441,0
9198,9198,0.0639639,0
9199,9199,0.0400721,0
9200,9200,0.0618836,0
9201,9201,0.0623849,0
9202,9202,0.0684383,0
9203,9203,0.0635852,0
9204,9204,0.0588664,0
9205,9205,0.062256,0
9206,9206,0.0373091,0
9207,9207,0.0529568,0
9208,9208,0.0620044,0
9209,9209,-0.00323873,1
9210,9210,0.0504783,0
9211,9211,0.0657449,0
9212,9212,0.0719762,0
9213,9213,0.0295838,0
9214,9214,0.0716752,0
9215,9215,0.0675872,0
9216,9216,0.0356219,0
9217,9217,0.0489499,0
9218,9218,0.0575369,0
9219,9219,0.0509443,0
9220,9220,0.0616826,0
9221,9221,0.0669679,0
9222,9222,0.0626446,0
9223,9223,0.0436777,0
9224,9224,0.0715689,0
9225,9225,0.0190557,0
9226,9226,-0.00922286,1
9227,9227,0.0585318,0
9228,9228,0.0668764,0
9229,9229,0.0644755,0
9230,9230,0.0384229,0
9231,9231,0.0705435,0
9232,9232,0.0693391,0
9233,9233,0.02259,0
9234,9234,0.0697401,0
9235,9235,0.0665644,0
9236,9236,0.0369519,0
9237,9237,0.0653353,0
9238,9238,0.0290225,0
9239,9239,0.0595777,0
9240,9240,0.0496379,0
9241,9241,0.0715689,0
9242,9242,0.0660627,0
9243,9243,0.0424418,0
9244,9244,0.0688963,0
9245,9245,0.0554511,0
9246,9246,0.0687859,0
9247,9247,0.0621518,0
9248,9248,0.069786,0
9249,9249,0.0719762,0
9250,9250,0.0616567,0
9251,9251,0.0392218,0
9252,9252,0.0701342,0
9253,9253,0.0332705,0
9254,9254,0.0662342,0
9255,9255,0.0413193,0
9256,9256,0.0682539,0
9257,9257,0.0716752,0
9258,9258,0.0341492,0
9259,9259,0.0671037,0
9260,9260,0.0638384,0
9261,9261,0.065451,0
9262,9262,0.0299371,0
9263,9263,0.0290406,0
9264,9264,0.0650546,0
9265,9265,0.0633461,0
9266,9266,0.0452736,0
9267,9267,0.0604182,0
9268,9268,0.0674955,0
9269,9269,0.028202,0
9270,9270,0.0483958,0
9271,9271,0.00158338,0
9272,9272,0.0616789,0
9273,9273,0.0701727,0
9274,9274,0.0671412,0
9275,9275,0.0354772,0
9276,9276,0.0712904,0
9277,9277,0.0726056,0
9278,9278,0.0313287,0
9279,9279,0.0694232,0
9280,9280,0.0705435,0
9281,9281,0.0683671,0
9282,9282,0.0725377,0
9283,9283,0.0663147,0
9284,9284,0.0695968,0
9285,9285,0.0631138,0
9286,9286,-0.0116199,1
9287,9287,0.0711076,0
9288,9288,0.0670584,0
9289,9289,0.0639604,0
9290,9290,0.0683671,0
9291,9291,0.0440377,0
9292,9292,0.064516,0
9293,9293,0.0470961,0
9294,9294,0.0705435,0
9295,9295,0.0718303,0
9296,9296,0.0717623,0
9297,9297,0.0667779,0
9298,9298,0.0472075,0
9299,9299,0.065896,0
9300,9300,0.0555837,0
9301,9301,0.0428076,0
9302,9302,0.0609043,0
9303,9303,0.0674671,0
9304,9304,0.0542029,0
9305,9305,0.0631292,0
9306,9306,0.0706117,0
9307,9307,0.068065,0
9308,9308,0.0339476,0
9309,9309,0.0679311,0
9310,9310,0.0705435,0
9311,9311,0.0301506,0
9312,9312,0.0680216,0
9313,9313,0.0664375,0
9314,9314,0.0694143,0
9315,9315,0.065207,0
9316,9316,0.0182912,0
9317,9317,0.0656744,0
9318,9318,0.0678803,0
9319,9319,0.064811,0
9320,9320,0.0450723,0
9321,9321,0.0705435,0
9322,9322,0.0690755,0
9323,9323,0.064216,0
9324,9324,0.0665217,0
9325,9325,0.0701342,0
9326,9326,0.0663294,0
9327,9327,0.0211677,0
9328,9328,0.0644116,0
9329,9329,0.0686462,0
9330,9330,0.0717623,0
9331,9331,0.0616789,0
9332,9332,0.0678579,0
9333,9333,0.0612496,0
9334,9334,0.0711993,0
9335,9335,0.0717623,0
9336,9336,0.0623207,0
9337,9337,0.0716071,0
9338,9338,0.0722372,0
9339,9339,0.0450487,0
9340,9340,0.0653584,0
9341,9341,0.0721693,0
9342,9342,0.0717623,0
9343,9343,0.069095,0
9344,9344,0.0711076,0
9345,9345,0.0721693,0
9346,9346,0.0711993,0
9347,9347,0.0706991,0
9348,9348,0.0705435,0
9349,9349,0.0670758,0
9350,9350,0.0690688,0
9351,9351,0.0582971,0
9352,9352,0.0602719,0
9353,9353,0.0639229,0
9354,9354,0.0705435,0
9355,9355,0.0586166,0
9356,9356,0.0648619,0
9357,9357,0.0674266,0
9358,9358,0.0705435,0
9359,9359,0.0671418,0
9360,9360,0.0721693,0
9361,9361,0.0621504,0
9362,9362,0.0716071,0
9363,9363,0.0640699,0
9364,9364,0.0693255,0
9365,9365,0.0659428,0
9366,9366,0.0720442,0
9367,9367,0.0671146,0
9368,9368,0.0684396,0
9369,9369,0.0605994,0
9370,9370,0.0697274,0
9371,9371,0.0705435,0
9372,9372,0.0694477,0
9373,9373,0.0697556,0
9374,9374,0.062527,0
9375,9375,0.0648175,0
9376,9376,0.0696906,0
9377,9377,0.0696029,0
9378,9378,0.0282244,0
9379,9379,0.032484,0
9380,9380,0.0607074,0
9381,9381,0.0657648,0
9382,9382,0.0696204,0
9383,9383,0.0348222,0
9384,9384,0.0112175,0
9385,9385,0.043653,0
9386,9386,0.059802,0
9387,9387,0.0565728,0
9388,9388,0.0706991,0
9389,9389,0.0398374,0
9390,9390,0.0234171,0
9391,9391,0.0640184,0
9392,9392,0.0418186,0
9393,9393,0.0669537,0
9394,9394,0.0657014,0
9395,9395,0.0607798,0
9396,9396,0.0711076,0
9397,9397,0.0599007,0
9398,9398,0.0662152,0
9399,9399,0.069006,0
9400,9400,0.0721693,0
9401,9401,0.0650486,0
9402,9402,0.0701342,0
9403,9403,0.0707375,0
9404,9404,0.070241,0
9405,9405,0.0415451,0
9406,9406,0.0639942,0
9407,9407,0.0711076,0
9408,9408,0.0711076,0
9409,9409,0.0711076,0
9410,9410,0.0711076,0
9411,9411,0.0613972,0
9412,9412,0.0587725,0
9413,9413,0.0711076,0
9414,9414,0.0617476,0
9415,9415,0.0644116,0
9416,9416,0.0721693,0
9417,9417,0.0633794,0
9418,9418,0.0705435,0
9419,9419,0.0648878,0
9420,9420,0.0711993,0
9421,9421,0.0671596,0
9422,9422,0.0600349,0
9423,9423,0.0685622,0
9424,9424,0.0686444,0
9425,9425,0.0716752,0
9426,9426,0.0716752,0
9427,9427,0.0627127,0
9428,9428,0.0495498,0
9429,9429,0.0705361,0
9430,9430,0.0668441,0
9431,9431,0.0718303,0
9432,9432,0.0692194,0
9433,9433,0.0649064,0
9434,9434,0.0726056,0
9435,9435,0.0719762,0
9436,9436,0.0698752,0
9437,9437,0.0721693,0
9438,9438,0.0705435,0
9439,9439,0.0691989,0
9440,9440,0.06371,0
9441,9441,0.0616882,0
9442,9442,0.0708057,0
9443,9443,0.0721693,0
9444,9444,0.0678889,0
9445,9445,0.0612473,0
9446,9446,0.0711758,0
9447,9447,0.0651412,0
9448,9448,0.0712674,0
9449,9449,0.0585924,0
9450,9450,0.0545245,0
9451,9451,0.0681998,0
9452,9452,0.0719762,0
9453,9453,0.0706301,0
9454,9454,0.0719762,0
9455,9455,0.0668968,0
9456,9456,-0.00133616,1
9457,9457,0.0668764,0
9458,9458,0.0701727,0
9459,9459,0.0711076,0
9460,9460,0.0726056,0
9461,9461,0.0725377,0
9462,9462,0.0725377,0
9463,9463,0.0706583,0
9464,9464,0.0590846,0
9465,9465,0.0640953,0
9466,9466,0.0697274,0
9467,9467,0.0697959,0
9468,9468,0.0705435,0
9469,9469,0.0705435,0
9470,9470,0.0711076,0
9471,9471,0.0561483,0
9472,9472,0.0673967,0
9473,9473,0.0613156,0
9474,9474,0.068919,0
9475,9475,0.0719762,0
9476,9476,0.062041,0
9477,9477,0.0611818,0
9478,9478,0.0702026,0
9479,9479,0.0725377,0
9480,9480,0.0633357,0
9481,9481,0.0719762,0
9482,9482,0.068919,0
9483,9483,0.0701727,0
9484,9484,0.0706117,0
9485,9485,0.0672922,0
9486,9486,0.0612187,0
9487,9487,0.068919,0
9488,9488,0.0689736,0
9489,9489,0.0650649,0
9490,9490,0.0560886,0
9491,9491,0.0720442,0
9492,9492,0.0720442,0
9493,9493,0.0561497,0
9494,9494,0.066249,0
9495,9495,0.0615055,0
9496,9496,0.0709929,0
9497,9497,0.0687353,0
9498,9498,0.0672922,0
9499,9499,0.0672922,0
9500,9500,0.0664675,0
9501,9501,0.0672922,0
9502,9502,0.0654649,0
9503,9503,0.0716752,0
9504,9504,0.0209686,0
9505,9505,0.0716071,0
9506,9506,0.0622829,0
9507,9507,0.0551159,0
9508,9508,0.0679311,0
9509,9509,0.0672922,0
9510,9510,0.0672922,0
9511,9511,0.0645776,0
9512,9512,0.0578737,0
9513,9513,0.0721693,0
9514,9514,0.0709671,0
9515,9515,0.0689877,0
9516,9516,0.0688607,0
9517,9517,0.0493372,0
9518,9518,0.0636963,0
9519,9519,0.0650206,0
9520,9520,0.0677702,0
9521,9521,0.068919,0
9522,9522,0.0640699,0
9523,9523,0.0697274,0
9524,9524,0.0711076,0
9525,9525,0.0705435,0
9526,9526,0.0649161,0
9527,9527,0.0701727,0
9528,9528,0.0645997,0
9529,9529,0.0693556,0
9530,9530,0.0697274,0
9531,9531,0.0705435,0
9532,9532,0.0622305,0
9533,9533,0.0659535,0
9534,9534,0.0610759,0
9535,9535,0.0711993,0
9536,9536,0.0592032,0
9537,9537,0.0715689,0
9538,9538,0.0534642,0
9539,9539,0.0701727,0
9540,9540,0.0699012,0
9541,9541,0.0693348,0
9542,9542,0.0665012,0
9543,9543,0.0699696,0
9544,9544,0.0707375,0
9545,9545,0.0660506,0
9546,9546,0.0701727,0
9547,9547,0.0676869,0
9548,9548,0.0590197,0
9549,9549,0.0705435,0
9550,9550,0.0716071,0
9551,9551,0.0711076,0
9552,9552,0.0663734,0
9553,9553,0.0700235,0
9554,9554,0.0722372,0
9555,9555,0.0721312,0
9556,9556,0.0716752,0
9557,9557,0.0720442,0
9558,9558,0.0716752,0
9559,9559,0.0656744,0
9560,9560,0.0725377,0
9561,9561,0.0700235,0
9562,9562,0.0697274,0
9563,9563,0.0711993,0
9564,9564,0.0719762,0
9565,9565,0.0722372,0
9566,9566,0.0705435,0
9567,9567,0.0705955,0
9568,9568,0.0694292,0
9569,9569,0.0705435,0
9570,9570,0.0705435,0
9571,9571,0.0634903,0
9572,9572,0.068141,0
9573,9573,0.0668764,0
9574,9574,0.0725377,0
9575,9575,0.0562516,0
9576,9576,0.0705435,0
9577,9577,0.0705435,0
9578,9578,0.0684635,0
9579,9579,0.0614828,0
9580,9580,0.0674266,0
9581,9581,0.0679383,0
9582,9582,0.0716752,0
9583,9583,0.0722372,0
9584,9584,0.0712223,0
9585,9585,0.0536801,0
9586,9586,0.0719762,0
9587,9587,0.0721991,0
9588,9588,0.0725377,0
9589,9589,0.0654388,0
9590,9590,0.068555,0
9591,9591,0.0702818,0
9592,9592,0.0614524,0
9593,9593,0.0716071,0
9594,9594,0.0700603,0
9595,9595,0.0715689,0
9596,9596,0.0721312,0
9597,9597,0.0710611,0
9598,9598,0.0661199,0
9599,9599,0.0725377,0
9600,9600,0.0711758,0
9601,9601,0.0705435,0
9602,9602,0.0645129,0
9603,9603,0.0608706,0
9604,9604,0.045529,0
9605,9605,0.0697959,0
9606,9606,0.0726056,0
9607,9607,0.0612672,0
9608,9608,0.0636346,0
9609,9609,0.0722372,0
9610,9610,0.0699482,0
9611,9611,0.068042,0
9612,9612,0.0665673,0
9613,9613,0.0704967,0
9614,9614,0.070241,0
9615,9615,0.0722372,0
9616,9616,0.0668764,0
9617,9617,0.0661941,0
9618,9618,0.0707266,0
9619,9619,0.0702931,0
9620,9620,0.0711076,0
9621,9621,0.0626555,0
9622,9622,0.067618,0
9623,9623,0.0707375,0
9624,9624,0.060524,0
9625,9625,0.0667638,0
9626,9626,0.0619582,0
9627,9627,0.0649772,0
9628,9628,0.0697274,0
9629,9629,0.0685885,0
9630,9630,0.0650467,0
9631,9631,0.043229,0
9632,9632,0.0672783,0
9633,9633,0.0662662,0
9634,9634,0.0645522,0
9635,9635,0.0696074,0
9636,9636,0.0604005,0
9637,9637,0.0711076,0
9638,9638,0.0721693,0
9639,9639,0.0672049,0
9640,9640,0.0721693,0
9641,9641,0.0716071,0
9642,9642,0.0613394,0
9643,9643,0.0709205,0
9644,9644,0.0619058,0
9645,9645,0.070356,0
9646,9646,0.0707375,0
9647,9647,0.0674671,0
9648,9648,0.0608562,0
9649,9649,0.0716071,0
9650,9650,0.0548881,0
9651,9651,0.0626868,0
9652,9652,0.0697274,0
9653,9653,0.0700304,0
9654,9654,0.0501788,0
9655,9655,0.0677205,0
9656,9656,0.0703285,0
9657,9657,0.0697274,0
9658,9658,0.0711076,0
9659,9659,0.0705118,0
9660,9660,0.068751,0
9661,9661,0.0681825,0
9662,9662,0.0706991,0
9663,9663,0.0675366,0
9664,9664,0.0636666,0
9665,9665,0.0675298,0
9666,9666,0.0716752,0
9667,9667,0.0716071,0
9668,9668,0.0716071,0
9669,9669,0.0632132,0
9670,9670,0.0711076,0
9671,9671,0.064326,0
9672,9672,0.0607775,0
9673,9673,0.0707375,0
9674,9674,0.0701727,0
9675,9675,0.0686667,0
9676,9676,0.0705435,0
9677,9677,0.0667274,0
9678,9678,0.0699405,0
9679,9679,0.0722372,0
9680,9680,0.0721693,0
9681,9681,0.0694143,0
9682,9682,0.070241,0
9683,9683,-0.07685,1
9684,9684,0.0721693,0
9685,9685,0.0711076,0
9686,9686,0.0671412,0
9687,9687,0.0702931,0
9688,9688,0.0711076,0
9689,9689,0.0649772,0
9690,9690,0.0697274,0
9691,9691,0.0601603,0
9692,9692,0.0654073,0
9693,9693,0.0675872,0
9694,9694,0.0718303,0
9695,9695,0.0696357,0
9696,9696,0.0704967,0
9697,9697,0.0725377,0
9698,9698,0.0711993,0
9699,9699,0.0716071,0
9700,9700,0.0725377,0
9701,9701,0.0725377,0
9702,9702,0.0669455,0
9703,9703,0.0706117,0
9704,9704,0.0674473,0
9705,9705,0.0716071,0
9706,9706,0.0717623,0
9707,9707,0.0716752,0
9708,9708,0.0716071,0
9709,9709,0.0712223,0
9710,9710,0.0722372,0
9711,9711,0.0722372,0
9712,9712,0.0721693,0
9713,9713,0.0653211,0
9714,9714,0.0591233,0
9715,9715,0.0717623,0
9716,9716,0.0721312,0
9717,9717,0.0716071,0
9718,9718,0.064109,0
9719,9719,0.0725377,0
9720,9720,0.0717623,0
9721,9721,0.0721693,0
9722,9722,0.0716071,0
9723,9723,0.0716752,0
9724,9724,0.0696871,0
9725,9725,0.0716071,0
9726,9726,0.0660547,0
9727,9727,0.0438205,0
9728,9728,0.0676386,0
9729,9729,0.0716071,0
9730,9730,0.0708523,0
9731,9731,0.0700969,0
9732,9732,0.0716071,0
9733,9733,0.0711993,0
9734,9734,0.0717623,0
9735,9735,0.0716071,0
9736,9736,0.071795,0
9737,9737,0.0721693,0
9738,9738,0.0716071,0
9739,9739,0.0663155,0
9740,9740,0.0704588,0
9741,9741,0.0704588,0
9742,9742,0.0705435,0
9743,9743,0.0711993,0
9744,9744,0.0561012,0
9745,9745,0.0465051,0
9746,9746,0.060934,0
9747,9747,0.0725377,0
9748,9748,0.0721693,0
9749,9749,0.0725377,0
9750,9750,0.071727,0
9751,9751,0.0721693,0
9752,9752,0.071795,0
9753,9753,0.0678394,0
9754,9754,0.0715689,0
9755,9755,0.0683064,0
9756,9756,0.0711993,0
9757,9757,0.0543629,0
9758,9758,0.0706117,0
9759,9759,0.0725377,0
9760,9760,0.0726056,0
9761,9761,0.0720442,0
9762,9762,0.0681998,0
9763,9763,0.0681998,0
9764,9764,0.0682686,0
9765,9765,0.0700687,0
9766,9766,0.0721312,0
9767,9767,0.0718303,0
9768,9768,0.0719762,0
9769,9769,0.0722372,0
9770,9770,0.0721693,0
9771,9771,0.0670707,0
9772,9772,0.0721693,0
9773,9773,0.0699727,0
9774,9774,0.0694065,0
9775,9775,0.0567859,0
9776,9776,0.0580113,0
9777,9777,0.0708057,0
9778,9778,0.070356,0
9779,9779,0.0571729,0
9780,9780,0.0706983,0
9781,9781,0.0706301,0
9782,9782,0.0711941,0
9783,9783,0.069691,0
9784,9784,0.0555683,0
9785,9785,0.0725377,0
9786,9786,0.0690535,0
9787,9787,0.0668156,0
9788,9788,0.0719762,0
9789,9789,0.0711993,0
9790,9790,0.0694292,0
9791,9791,0.0721693,0
9792,9792,0.0671021,0
9793,9793,0.0716071,0
9794,9794,0.0699025,0
9795,9795,0.0605635,0
9796,9796,0.0666535,0
9797,9797,0.0697595,0
9798,9798,0.0726056,0
9799,9799,0.0726056,0
9800,9800,0.0716752,0
9801,9801,0.0720442,0
9802,9802,0.0696435,0
9803,9803,0.0716752,0
9804,9804,0.0626446,0
9805,9805,0.0678872,0
9806,9806,0.0650205,0
9807,9807,0.0706909,0
9808,9808,0.0704968,0
9809,9809,0.0726056,0
9810,9810,0.0716752,0
9811,9811,0.070356,0
9812,9812,0.0688001,0
9813,9813,0.0680071,0
9814,9814,0.0705435,0
9815,9815,0.0687353,0
9816,9816,0.0674266,0
9817,9817,0.0705435,0
9818,9818,0.0671545,0
9819,9819,0.0693556,0
9820,9820,0.0697274,0
9821,9821,0.065186,0
9822,9822,0.069191,0
9823,9823,0.0685885,0
9824,9824,0.0614079,0
9825,9825,0.0697274,0
9826,9826,0.0701727,0
9827,9827,0.0644491,0
9828,9828,0.0587186,0
9829,9829,0.0700235,0
9830,9830,0.0701727,0
9831,9831,0.0601812,0
9832,9832,0.0672235,0
9833,9833,0.0721693,0
9834,9834,0.0678458,0
9835,9835,0.0716752,0
9836,9836,0.070126,0
9837,9837,0.0717623,0
9838,9838,0.0716071,0
9839,9839,0.065165,0
9840,9840,0.0716752,0
9841,9841,0.0712674,0
9842,9842,0.0716752,0
9843,9843,0.0706983,0
9844,9844,0.066651,0
9845,9845,0.0674266,0
9846,9846,0.0712674,0
9847,9847,0.0686667,0
9848,9848,0.0589866,0
9849,9849,0.0618237,0
9850,9850,0.0716071,0
9851,9851,0.0721693,0
9852,9852,0.061904,0
9853,9853,0.0716071,0
9854,9854,0.0721312,0
9855,9855,0.0663502,0
9856,9856,0.0569908,0
9857,9857,0.0686667,0
9858,9858,0.068518,0
9859,9859,0.0610578,0
9860,9860,0.0693556,0
9861,9861,0.0716071,0
9862,9862,0.0582026,0
9863,9863,0.0705435,0
9864,9864,0.0705435,0
9865,9865,0.0678803,0
9866,9866,0.0697274,0
9867,9867,0.0716071,0
9868,9868,0.0649772,0
9869,9869,0.0705435,0
9870,9870,0.0721693,0
9871,9871,0.0721693,0
9872,9872,0.0697274,0
9873,9873,0.0697274,0
9874,9874,0.0662505,0
9875,9875,0.0712223,0
9876,9876,0.0717623,0
9877,9877,0.0689083,0
9878,9878,0.0720442,0
9879,9879,0.0644521,0
9880,9880,0.0606567,0
9881,9881,0.0701727,0
9882,9882,0.0708139,0
9883,9883,0.0310663,0
9884,9884,0.0636199,0
9885,9885,0.0604128,0
9886,9886,0.0683624,0
9887,9887,0.0679213,0
9888,9888,0.0649009,0
9889,9889,0.0660844,0
9890,9890,0.0705435,0
9891,9891,0.0697556,0
9892,9892,0.0711076,0
9893,9893,0.0674704,0
9894,9894,0.0703969,0
9895,9895,0.0645776,0
9896,9896,0.0671545,0
9897,9897,0.0703969,0
9898,9898,0.0668904,0
9899,9899,0.0674704,0
9900,9900,0.0682487,0
9901,9901,0.0705435,0
9902,9902,0.0624257,0
9903,9903,0.069922,0
9904,9904,0.0666067,0
9905,9905,0.0664375,0
9906,9906,0.0641162,0
9907,9907,0.0650381,0
9908,9908,0.0662505,0
9909,9909,0.070241,0
9910,9910,0.0672623,0
9911,9911,0.0621057,0
9912,9912,0.0697357,0
9913,9913,0.0714587,0
9914,9914,0.0725377,0
9915,9915,0.0721693,0
9916,9916,0.0706117,0
9917,9917,0.0705435,0
9918,9918,0.071376,0
9919,9919,0.060921,0
9920,9920,0.066928,0
9921,9921,0.068141,0
9922,9922,0.0697357,0
9923,9923,0.0668954,0
9924,9924,0.0653745,0
9925,9925,0.0644813,0
9926,9926,0.071795,0
9927,9927,0.0725377,0
9928,9928,0.0697274,0
9929,9929,0.0707375,0
9930,9930,0.0725377,0
9931,9931,0.0660239,0
9932,9932,0.0721693,0
9933,9933,0.0431523,0
9934,9934,0.0640582,0
9935,9935,0.0697357,0
9936,9936,0.070241,0
9937,9937,0.0701727,0
9938,9938,0.070241,0
9939,9939,0.0721991,0
9940,9940,0.0721693,0
9941,9941,0.0707375,0
9942,9942,0.0721693,0
9943,9943,0.0721312,0
9944,9944,0.0701727,0
9945,9945,0.0667796,0
9946,9946,0.0715689,0
9947,9947,0.0705435,0
9948,9948,0.070241,0
9949,9949,0.0701727,0
9950,9950,0.063555,0
9951,9951,0.0693556,0
9952,9952,0.0716369,0
9953,9953,0.0716071,0
9954,9954,0.0721991,0
9955,9955,0.064216,0
9956,9956,0.0716071,0
9957,9957,0.0615884,0
9958,9958,0.0667873,0
9959,9959,0.0623215,0
9960,9960,0.0711076,0
9961,9961,0.0717623,0
9962,9962,0.0717623,0
9963,9963,0.0717623,0
9964,9964,0.0721991,0
9965,9965,0.0715689,0
9966,9966,0.0721312,0
9967,9967,0.0715689,0
9968,9968,0.0721312,0
9969,9969,0.0719762,0
9970,9970,0.0719762,0
9971,9971,0.0715689,0
9972,9972,0.0689877,0
9973,9973,0.0683163,0
9974,9974,0.0725377,0
9975,9975,0.0725377,0
9976,9976,0.0678652,0
9977,9977,0.0487746,0
9978,9978,0.0634952,0
9979,9979,0.0701727,0
9980,9980,0.0624739,0
9981,9981,0.0705435,0
9982,9982,0.0705435,0
9983,9983,0.064197,0
9984,9984,0.070241,0
9985,9985,0.0701727,0
9986,9986,0.070241,0
9987,9987,0.0701727,0
9988,9988,0.070241,0
9989,9989,0.0688186,0
9990,9990,0.070241,0
9991,9991,0.0706117,0
9992,9992,0.0716071,0
9993,9993,0.0682476,0
9994,9994,0.0705435,0
9995,9995,0.0701727,0
9996,9996,0.0720442,0
9997,9997,0.0716071,0
9998,9998,0.070241,0
9999,9999,0.0280825,0
10000,10000,0.0705435,0
10001,10001,0.070241,0
10002,10002,0.0598987,0
10003,10003,0.0702026,0
10004,10004,0.0649685,0
10005,10005,0.0674612,0
10006,10006,0.0701727,0
10007,10007,0.0725377,0
10008,10008,0.0668711,0
10009,10009,0.0706117,0
10010,10010,0.0716752,0
10011,10011,0.070241,0
10012,10012,0.0721693,0
10013,10013,0.0701727,0
10014,10014,0.070241,0
10015,10015,0.0635651,0
10016,10016,0.067874,0
10017,10017,0.070241,0
10018,10018,0.0721693,0
10019,10019,0.0718303,0
10020,10020,0.070241,0
10021,10021,0.0722372,0
10022,10022,0.0667574,0
10023,10023,0.0722372,0
10024,10024,0.0688596,0
10025,10025,0.0716752,0
10026,10026,0.0721693,0
10027,10027,0.070241,0
10028,10028,0.0718303,0
10029,10029,0.0716752,0
10030,10030,0.069763,0
10031,10031,0.067874,0
10032,10032,0.0692676,0
10033,10033,0.00586235,0
10034,10034,0.067864,0
10035,10035,0.0348341,0
10036,10036,0.0547892,0
10037,10037,0.0683704,0
10038,10038,0.0725377,0
10039,10039,0.0705435,0
10040,10040,0.0725377,0
